StateCode,State,County,Year,Month,NO2 Mean,O3 Mean,SO2,CO
LA,Louisiana,East Baton Rouge,2000,5,14.05320839,0.024118,2.106670484,0.656438097
LA,Louisiana,East Baton Rouge,2000,6,14.5428154,0.020568933,2.0721713,0.814306867
LA,Louisiana,East Baton Rouge,2000,7,14.46482539,0.036038097,2.320176871,0.700374887
LA,Louisiana,East Baton Rouge,2000,8,16.54115145,0.034552581,2.944806677,0.562308855
LA,Louisiana,East Baton Rouge,2000,9,14.6917569,0.026662333,4.406030683,0.8386298
LA,Louisiana,East Baton Rouge,2000,10,21.91892719,0.026495516,3.990526113,0.845780726
LA,Louisiana,East Baton Rouge,2000,11,19.16024463,0.014307533,2.892962733,0.983179433
LA,Louisiana,East Baton Rouge,2000,12,17.90789184,0.011816806,7.84772429,0.768922855
LA,Louisiana,East Baton Rouge,2001,1,20.18886858,0.014881226,7.042890758,0.970738
LA,Louisiana,East Baton Rouge,2001,2,19.6431337,0.018173926,7.379723019,0.765408815
LA,Louisiana,East Baton Rouge,2001,3,17.65501574,0.028497935,8.349094097,0.8797805
LA,Louisiana,East Baton Rouge,2001,4,12.4175325,0.0298933,5.461643917,0.74599085
LA,Louisiana,East Baton Rouge,2001,5,13.51317914,0.030423103,2.543408707,0.590354466
LA,Louisiana,East Baton Rouge,2001,6,13.5779073,0.023097133,1.855052667,0.792363983
LA,Louisiana,East Baton Rouge,2001,7,15.03396235,0.02725,1.396864677,0.748521532
LA,Louisiana,East Baton Rouge,2001,8,16.47026774,0.021325323,1.327183016,0.781928887
LA,Louisiana,East Baton Rouge,2001,9,15.4507302,0.025216233,1.851931617,0.929936533
LA,Louisiana,East Baton Rouge,2001,10,19.17911158,0.020875871,1.199477694,0.785340129
LA,Louisiana,East Baton Rouge,2001,11,23.31791989,0.020219893,2.430607393,0.930504339
LA,Louisiana,East Baton Rouge,2001,12,22.14349323,0.015771484,3.681896177,0.975461677
LA,Louisiana,East Baton Rouge,2002,1,24.73922981,0.013475806,3.886920177,0.749312016
LA,Louisiana,East Baton Rouge,2002,2,22.58187468,0.023151071,4.522330036,0.642057125
LA,Louisiana,East Baton Rouge,2002,3,14.35890876,0.021423294,2.839922647,0.645932059
LA,Louisiana,East Baton Rouge,2002,4,15.65776247,0.0251695,1.361832583,0.861300717
LA,Louisiana,East Baton Rouge,2002,5,15.07843835,0.031563633,1.04920698,0.576489367
LA,Louisiana,East Baton Rouge,2002,6,13.76672153,0.026263333,0.69565435,0.684084033
LA,Louisiana,East Baton Rouge,2002,7,15.74977258,0.021854903,1.580949694,0.737042855
LA,Louisiana,East Baton Rouge,2002,8,15.84823735,0.024912645,1.156091839,0.599185323
LA,Louisiana,East Baton Rouge,2002,9,13.83642393,0.022715967,1.5995664,0.677317967
LA,Louisiana,East Baton Rouge,2002,10,15.93746552,0.016023871,2.498674952,0.608011968
LA,Louisiana,East Baton Rouge,2002,11,21.8451238,0.013340233,5.030074083,0.802671533
LA,Louisiana,East Baton Rouge,2002,12,24.64771448,0.015251806,5.034530468,0.943498935
LA,Louisiana,East Baton Rouge,2003,1,19.14373907,0.018270714,4.378468589,0.694988143
LA,Louisiana,East Baton Rouge,2003,2,18.70867971,0.017562536,3.879985089,0.534095643
LA,Louisiana,East Baton Rouge,2003,3,17.68828355,0.019534968,3.607939435,0.762775468
LA,Louisiana,East Baton Rouge,2003,4,17.09304453,0.0302994,4.4241022,0.77308875
LA,Louisiana,East Baton Rouge,2003,5,12.48576945,0.027397871,2.324837129,0.459559887
LA,Louisiana,East Baton Rouge,2003,6,11.666065,0.0194416,2.23072745,0.582991033
LA,Louisiana,East Baton Rouge,2003,7,10.76190023,0.019481677,3.239888081,0.616868226
LA,Louisiana,East Baton Rouge,2003,8,11.22791683,0.020369552,2.223521845,0.636738379
LA,Louisiana,East Baton Rouge,2003,9,13.62745643,0.0259223,3.122718667,0.639245133
LA,Louisiana,East Baton Rouge,2003,10,18.23349387,0.023648774,2.957669484,0.836945661
LA,Louisiana,East Baton Rouge,2003,11,16.24986057,0.015256967,2.502215383,0.637889317
LA,Louisiana,East Baton Rouge,2003,12,20.11864003,0.014039161,5.493102403,0.756989774
LA,Louisiana,East Baton Rouge,2004,1,20.1516019,0.014625742,4.238760887,0.780829694
LA,Louisiana,East Baton Rouge,2004,2,15.64224617,0.021907483,3.353332741,0.503321052
LA,Louisiana,East Baton Rouge,2004,3,18.72393813,0.028455677,3.063453177,0.679569097
LA,Louisiana,East Baton Rouge,2004,4,18.18033987,0.0319057,3.547483017,0.471408917
LA,Louisiana,East Baton Rouge,2004,5,15.759357,0.023771548,1.207419597,0.366371597
LA,Louisiana,East Baton Rouge,2004,6,13.1219463,0.016211067,0.874576017,0.668728867
LA,Louisiana,East Baton Rouge,2004,7,14.01489997,0.023102935,2.621912952,0.519681403
LA,Louisiana,East Baton Rouge,2004,8,12.83279065,0.027362839,2.155476565,0.634898677
LA,Louisiana,East Baton Rouge,2004,9,12.93836033,0.029829167,4.669425083,0.768179333
LA,Louisiana,East Baton Rouge,2004,10,14.72999032,0.019057839,4.333086645,0.542939871
LA,Louisiana,East Baton Rouge,2004,11,14.3864882,0.015774667,4.471292317,0.428461017
LA,Louisiana,East Baton Rouge,2004,12,19.2631133,0.014668933,7.083385267,0.37046135
LA,Louisiana,East Baton Rouge,2005,1,15.02273687,0.0152863,5.271024967,0.1476222
LA,Louisiana,East Baton Rouge,2005,2,15.43648668,0.019886857,5.770363321,0.328928768
LA,Louisiana,East Baton Rouge,2005,3,16.15957965,0.026007484,7.419729677,0.454017677
LA,Louisiana,East Baton Rouge,2005,4,15.93405347,0.033059733,7.128591083,0.196704633
LA,Louisiana,East Baton Rouge,2005,5,13.42736345,0.035713677,4.235216919,0.422565952
LA,Louisiana,East Baton Rouge,2005,6,14.73557,0.027756852,4.208634444,0.697697333
LA,Louisiana,East Baton Rouge,2005,7,11.05201168,0.023307742,1.633741903,0.452585919
LA,Louisiana,East Baton Rouge,2005,8,12.97695852,0.027197613,1.795218855,0.493836
LA,Louisiana,East Baton Rouge,2005,9,13.32794017,0.0286935,1.867049033,0.66783015
LA,Louisiana,East Baton Rouge,2005,10,17.88165932,0.024283613,4.60675,0.389253129
LA,Louisiana,East Baton Rouge,2005,11,20.623052,0.0145616,3.9626307,0.4052904
LA,Louisiana,East Baton Rouge,2005,12,21.16989597,0.012648935,5.114753726,0.230934161
LA,Louisiana,East Baton Rouge,2006,1,18.15824171,0.016244645,5.060389032,0.144152645
LA,Louisiana,East Baton Rouge,2006,2,16.39959082,0.018903321,5.845619018,0.285446875
LA,Louisiana,East Baton Rouge,2006,3,14.34559623,0.026853903,2.882861919,0.308879984
LA,Louisiana,East Baton Rouge,2006,4,14.0238962,0.027741667,1.60701795,0.2346045
LA,Louisiana,East Baton Rouge,2006,5,16.04862006,0.025236613,3.292277516,0.39754
LA,Louisiana,East Baton Rouge,2006,6,14.86981463,0.037809133,4.458137333,0.402045133
LA,Louisiana,East Baton Rouge,2006,7,12.08126537,0.0231115,3.3153791,0.34868175
LA,Louisiana,East Baton Rouge,2006,8,12.65156052,0.021418484,1.482080823,0.371355661
LA,Louisiana,East Baton Rouge,2006,9,14.6343614,0.023894467,3.964467267,0.40065175
LA,Louisiana,East Baton Rouge,2006,10,17.34618929,0.021770194,4.339702919,0.532518984
LA,Louisiana,East Baton Rouge,2006,11,17.2794553,0.0162246,4.098044367,0.50430555
LA,Louisiana,East Baton Rouge,2006,12,15.642316,0.015615581,3.264082855,0.19957629
LA,Louisiana,East Baton Rouge,2007,1,13.5259741,0.013443516,5.007935242,0.082864645
LA,Louisiana,East Baton Rouge,2007,2,18.3611256,0.01826064,6.0260179,0.21110488
LA,Louisiana,East Baton Rouge,2007,3,15.31148223,0.026626129,5.012357839,0.534856726
LA,Louisiana,East Baton Rouge,2007,4,14.39892727,0.0315806,5.999153967,0.746181383
LA,Louisiana,East Baton Rouge,2007,5,14.91419553,0.032206933,1.48861125,0.454303767
LA,Louisiana,East Baton Rouge,2007,6,15.55683333,0.0257611,0.49647895,0.39027495
LA,Louisiana,East Baton Rouge,2007,7,13.41145252,0.017518839,0.509399435,0.343409935
LA,Louisiana,East Baton Rouge,2007,8,14.0949436,0.02614836,0.58777418,0.25612764
LA,Louisiana,East Baton Rouge,2007,9,12.6263528,0.025088867,0.854070767,0.337951233
LA,Louisiana,East Baton Rouge,2007,10,14.20563942,0.020720484,1.283988726,0.455732242
LA,Louisiana,East Baton Rouge,2007,11,19.59068793,0.018013867,2.171294733,0.387673767
LA,Louisiana,East Baton Rouge,2007,12,16.82528626,0.013940226,1.681036355,0.335688323
LA,Louisiana,East Baton Rouge,2008,1,16.44600148,0.016346839,3.349512145,0.276773435
LA,Louisiana,East Baton Rouge,2008,2,17.25666145,0.020806483,4.093546414,0.325864517
LA,Louisiana,East Baton Rouge,2008,3,14.36707516,0.028165,2.156651161,0.242272
LA,Louisiana,East Baton Rouge,2008,4,14.39462477,0.0272931,2.463310167,0.266719067
LA,Louisiana,East Baton Rouge,2008,5,11.32628119,0.030111065,1.680924565,0.246155742
LA,Louisiana,East Baton Rouge,2008,6,10.8562182,0.0213195,1.475444417,0.22734275
LA,Louisiana,East Baton Rouge,2008,7,10.99513184,0.021235355,1.408501823,0.254974855
LA,Louisiana,East Baton Rouge,2008,8,10.24109074,0.020178774,1.514357532,0.251030065
LA,Louisiana,East Baton Rouge,2008,9,8.419498756,0.021933578,1.597424844,0.331363956
LA,Louisiana,East Baton Rouge,2008,10,13.94868597,0.0209555,3.436195217,0.365282267
LA,Louisiana,East Baton Rouge,2008,11,15.69371047,0.017358267,3.477882417,0.386408917
LA,Louisiana,East Baton Rouge,2008,12,12.33396681,0.014646613,2.024456532,0.24464829
LA,Louisiana,East Baton Rouge,2009,1,16.813846,0.015554839,3.211992177,0.246151565
LA,Louisiana,East Baton Rouge,2009,2,14.50125621,0.024401679,4.523189214,0.260620768
LA,Louisiana,East Baton Rouge,2009,3,12.56044832,0.025624645,2.720266516,0.24534529
LA,Louisiana,East Baton Rouge,2009,4,11.14270997,0.0336319,1.39469935,0.21137565
LA,Louisiana,East Baton Rouge,2009,5,12.49179094,0.024142387,1.9490495,0.198841694
LA,Louisiana,East Baton Rouge,2009,6,11.80607779,0.0258435,0.768758321,0.176604714
LA,Louisiana,East Baton Rouge,2009,7,11.45861258,0.024123581,0.520605903,0.184967355
LA,Louisiana,East Baton Rouge,2009,8,11.98958358,0.022294323,0.600255855,0.200752694
LA,Louisiana,East Baton Rouge,2009,9,11.05120933,0.020741633,0.560822383,0.209184483
LA,Louisiana,East Baton Rouge,2009,10,9.736431839,0.016338774,1.71025821,0.189726145
LA,Louisiana,East Baton Rouge,2009,11,16.46338387,0.0198611,2.567820467,0.302081583
LA,Louisiana,East Baton Rouge,2009,12,14.65621503,0.016933414,2.57931819,0.233102914
LA,Louisiana,East Baton Rouge,2010,1,15.68412229,0.021499226,3.112697242,0.393373823
LA,Louisiana,East Baton Rouge,2010,2,14.71384481,0.024371852,2.571698667,0.250035519
LA,Louisiana,East Baton Rouge,2010,3,14.67983803,0.032481194,2.357771887,0.280130468
LA,Louisiana,East Baton Rouge,2010,4,10.25162367,0.0341944,0.942436933,0.232270117
LA,Louisiana,East Baton Rouge,2010,5,10.58964644,0.028979926,0.461421222,0.217416352
LA,Louisiana,East Baton Rouge,2010,6,11.42929985,0.022175423,0.007879442,0.203590712
LA,Louisiana,East Baton Rouge,2010,7,8.317309548,0.019005355,0.021435919,0.176409226
LA,Louisiana,East Baton Rouge,2010,8,8.191174419,0.023634452,0.007340129,0.184405371
LA,Louisiana,East Baton Rouge,2010,9,10.47422633,0.027314815,0.858116296,0.230479778
LA,Louisiana,East Baton Rouge,2010,10,15.49127494,0.032170839,2.238481645,0.227757919
LA,Louisiana,East Baton Rouge,2010,11,14.50642387,0.0188778,1.438184817,0.275773617
LA,Louisiana,East Baton Rouge,2010,12,17.52931374,0.018989935,2.044876629,0.283153597
LA,Louisiana,East Baton Rouge,2011,1,14.8997593,0.0221194,3.5070766,0.252187417
LA,Louisiana,East Baton Rouge,2011,2,12.27185754,0.023861607,1.480376429,0.25095925
LA,Louisiana,East Baton Rouge,2011,3,9.828670903,0.027276935,1.313596919,0.232396677
LA,Louisiana,East Baton Rouge,2011,4,10.54343377,0.0283375,1.1604087,0.211740917
LA,Louisiana,East Baton Rouge,2011,5,8.96566471,0.029677387,0.79709521,0.192090855
LA,Louisiana,East Baton Rouge,2011,6,11.1591901,0.025865833,0.1888797,0.197324667
LA,Louisiana,East Baton Rouge,2011,7,9.870339667,0.021031,0.041357,0.181964217
LA,Louisiana,East Baton Rouge,2011,8,10.85878942,0.030459774,0.940636468,0.183396516
LA,Louisiana,East Baton Rouge,2011,9,12.4184452,0.028341633,1.512585483,0.211359467
LA,Louisiana,East Baton Rouge,2011,10,15.00551274,0.027465032,1.547923032,0.272919177
LA,Louisiana,East Baton Rouge,2011,11,11.77179293,0.021459767,1.470386,0.215928633
LA,Louisiana,East Baton Rouge,2011,12,12.47525565,0.016641581,1.044040484,0.256666952
LA,Louisiana,East Baton Rouge,2012,1,15.0706081,0.019875,1.754531032,0.253306097
LA,Louisiana,East Baton Rouge,2012,2,11.84021883,0.021327138,1.622646379,0.213907069
LA,Louisiana,East Baton Rouge,2012,3,12.8899979,0.026951548,0.747204565,0.233798484
LA,Louisiana,East Baton Rouge,2012,4,10.84386847,0.033461133,0.836195383,0.2095072
LA,Louisiana,East Baton Rouge,2012,5,10.59838713,0.033585935,0.948971306,0.208622984
LA,Louisiana,East Baton Rouge,2012,6,8.7263381,0.031787533,0.6932734,0.187954617
LA,Louisiana,East Baton Rouge,2012,7,9.498376548,0.020885742,0.246702371,0.167604484
LA,Louisiana,East Baton Rouge,2012,8,10.44215368,0.0197385,0.276906429,0.200097393
LA,Louisiana,East Baton Rouge,2012,9,9.900559733,0.023809033,0.156509683,0.219686867
LA,Louisiana,East Baton Rouge,2012,10,13.56198624,0.02457331,0.743625155,0.222883466
LA,Louisiana,East Baton Rouge,2012,11,12.30122008,0.024211833,0.56077575,0.2241715
LA,Louisiana,East Baton Rouge,2012,12,11.25863755,0.019055968,1.213854129,0.280800645
LA,Louisiana,East Baton Rouge,2013,1,11.74968655,0.020677387,0.552524984,0.240633774
LA,Louisiana,East Baton Rouge,2013,2,11.346194,0.025793179,0.99234925,0.228762536
LA,Louisiana,East Baton Rouge,2013,3,12.04472645,0.032830677,0.959690726,0.219475145
LA,Louisiana,East Baton Rouge,2013,4,7.858633367,0.0280012,0.316405033,0.214775983
LA,Louisiana,East Baton Rouge,2013,5,8.605036484,0.029001452,0.257738194,0.20077979
LA,Louisiana,East Baton Rouge,2013,6,8.46010452,0.02138004,0.24302224,0.16698638
LA,Louisiana,East Baton Rouge,2013,7,7.043106774,0.021719097,0.287161887,0.161010597
LA,Louisiana,East Baton Rouge,2013,8,7.871134419,0.020332065,0.141032371,0.163749403
LA,Louisiana,East Baton Rouge,2013,9,8.315325667,0.0233708,0.257857133,0.195855417
LA,Louisiana,East Baton Rouge,2013,10,10.56783535,0.022922065,0.616152371,0.198607774
LA,Louisiana,East Baton Rouge,2013,11,8.990023433,0.0215958,0.87834485,0.214279383
LA,Louisiana,East Baton Rouge,2013,12,12.69841961,0.016053645,2.064789694,0.238921887
LA,Louisiana,East Baton Rouge,2014,1,13.72785293,0.021228448,1.813585621,0.292736224
LA,Louisiana,East Baton Rouge,2014,2,13.41195036,0.019425607,1.457188571,0.252503589
LA,Louisiana,East Baton Rouge,2014,3,11.25534439,0.028057464,1.060851839,0.237397071
LA,Louisiana,East Baton Rouge,2014,4,9.225097467,0.025413933,0.779370667,0.1885974
LA,Louisiana,East Baton Rouge,2014,5,9.657282516,0.032266129,0.938442097,0.1829545
LA,Louisiana,East Baton Rouge,2014,6,7.061035267,0.0196861,0.28827165,0.1528738
LA,Louisiana,East Baton Rouge,2014,7,7.411690032,0.025857581,0.966264435,0.17373179
LA,Louisiana,East Baton Rouge,2014,8,9.654662667,0.0311525,0.3013565,0.2375065
LA,Louisiana,East Baton Rouge,2014,9,7.210347654,0.021352615,1.594445288,0.307839115
LA,Louisiana,East Baton Rouge,2014,10,13.37158132,0.02387629,1.620891758,0.38386829
LA,Louisiana,East Baton Rouge,2014,11,12.0214268,0.022806967,1.385217417,0.488850283
LA,Louisiana,East Baton Rouge,2014,12,11.03531452,0.014747161,2.027791823,0.283280839
LA,Louisiana,East Baton Rouge,2015,1,11.80563584,0.019909871,1.891901565,0.255536935
LA,Louisiana,East Baton Rouge,2015,2,11.69873604,0.025129536,1.648358464,0.237983446
LA,Louisiana,East Baton Rouge,2015,3,10.35084145,0.022963677,1.053953177,0.220309613
LA,Louisiana,East Baton Rouge,2015,4,9.585209267,0.024558333,0.6266941,0.206229417
LA,Louisiana,East Baton Rouge,2015,5,7.90008129,0.026240613,0.763304371,0.188499403
LA,Louisiana,East Baton Rouge,2015,6,8.345896467,0.018052833,1.415496017,0.1819455
LA,Louisiana,East Baton Rouge,2015,7,7.512056548,0.01816271,0.844229581,0.145757355
LA,Louisiana,East Baton Rouge,2015,8,8.363601877,0.025320912,0.964121614,0.190458263
LA,Louisiana,East Baton Rouge,2015,9,8.709802133,0.027697133,1.921897,0.280927617
LA,Louisiana,East Baton Rouge,2015,10,10.30373239,0.030631806,0.791642677,0.269495113
LA,Louisiana,East Baton Rouge,2015,11,8.199468467,0.0240277,0.508022767,0.227242417
LA,Louisiana,East Baton Rouge,2015,12,9.910038968,0.020214387,0.470191629,0.245666516
LA,Louisiana,East Baton Rouge,2016,1,13.460034,0.023975806,0.990045839,0.231094645
LA,Louisiana,East Baton Rouge,2016,2,17.53558984,0.02512672,1.4847127,0.28219826
LA,Louisiana,East Baton Rouge,2016,3,10.54159726,0.027389742,0.891586355,0.212013532
LA,Louisiana,East Baton Rouge,2016,4,10.72072115,0.031111111,1.165289667,0.2134665
LA,Louisiana,Jefferson,2005,9,6.442272588,0.033054235,1.212069912,0.679447647
LA,Louisiana,Jefferson,2005,10,8.840542548,0.038806677,1.682429935,0.744104468
LA,Louisiana,Jefferson,2005,11,11.72618633,0.0255402,1.312654817,0.737246617
LA,Louisiana,Jefferson,2005,12,12.33734903,0.023358419,2.170371081,0.586548097
LA,Louisiana,Jefferson,2006,1,10.96127944,0.023831778,1.008560056,0.742699963
ME,Maine,Aroostook,2006,1,5.489154097,0.024229839,2.748775194,0.237710323
ME,Maine,Aroostook,2006,2,2.702532679,0.031736893,1.728310768,0.213152321
ME,Maine,Aroostook,2006,3,2.280299742,0.036721903,0.901007887,0.207231097
ME,Maine,Aroostook,2006,4,1.740413733,0.0353619,0.585273967,0.2012857
ME,Maine,Aroostook,2006,5,1.725551045,0.031814364,0.432867182,0.194335364
ME,Maine,Aroostook,2006,6,0.992879,0.024467667,0.094145,0.1354275
ME,Maine,Aroostook,2006,7,1.188257613,0.024540323,0.144039032,0.168119419
ME,Maine,Aroostook,2006,8,1.175275742,0.019338645,0.232488532,0.122642548
ME,Maine,Aroostook,2006,9,1.6253954,0.0183521,0.180544917,0.14160105
ME,Maine,Aroostook,2006,10,2.435695677,0.020232097,0.521428597,0.136192516
ME,Maine,Aroostook,2006,11,3.298052,0.0194175,0.680091063,0.169654219
ME,Maine,Aroostook,2006,12,2.953333333,0.026637167,0.965404917,0.20035925
ME,Maine,Aroostook,2007,1,4.908600613,0.024161226,2.061273081,0.216491081
ME,Maine,Aroostook,2007,2,3.4604365,0.030699393,1.665610196,0.187765357
ME,Maine,Aroostook,2007,3,3.316799613,0.034616065,1.417770548,0.208119532
ME,Maine,Aroostook,2007,4,2.354865267,0.0367678,0.729556717,0.189276867
ME,Maine,Aroostook,2007,5,1.823988258,0.032778742,0.704885355,0.171845048
ME,Maine,Aroostook,2007,6,1.765246733,0.024982,0.304208467,0.188555033
ME,Maine,Aroostook,2007,7,1.314843774,0.024074774,0.228679968,0.130078065
ME,Maine,Aroostook,2007,8,1.430242613,0.018443419,0.11766671,0.115508645
ME,Maine,Aroostook,2007,9,1.7150264,0.0222246,0.291661517,0.1251379
ME,Maine,Aroostook,2007,10,2.399540226,0.021277323,0.275469758,0.136717306
ME,Maine,Aroostook,2007,11,3.347148,0.0224532,0.430693717,0.173431
ME,Maine,Aroostook,2007,12,5.763385516,0.025382323,1.163201484,0.224906565
ME,Maine,Aroostook,2008,1,6.85520825,0.019625,1.437239563,0.254896312
ME,Maine,Aroostook,2008,2,4.369616187,0.035107875,1.601078,0.216353187
ME,Maine,Aroostook,2008,3,4.255430903,0.037075161,1.731175645,0.191843645
ME,Maine,Aroostook,2008,4,2.9108234,0.039094433,0.872874083,0.174317717
ME,Maine,Aroostook,2008,5,1.594304677,0.032388581,0.260747097,0.130605968
ME,Maine,Aroostook,2008,6,1.4412812,0.025537533,0.1247584,0.124388383
ME,Maine,Aroostook,2008,7,1.553934484,0.022832806,0.303944161,0.146004355
ME,Maine,Aroostook,2008,8,1.169554806,0.017371226,0.066931839,0.128471774
ME,Maine,Aroostook,2008,9,1.870777739,0.017312652,0.179089957,0.125226587
ME,Maine,Aroostook,2008,10,2.136181933,0.0180552,0.306492817,0.125993083
ME,Maine,Aroostook,2008,11,2.470204679,0.021508786,0.533491393,0.141888
ME,Maine,Aroostook,2008,12,4.102206677,0.023243258,1.273227565,0.174608097
ME,Maine,Aroostook,2009,1,6.295243323,0.025011032,2.426126226,0.223822339
ME,Maine,Aroostook,2009,2,4.497895556,0.030476889,1.736907889,0.198139167
ME,Maine,Aroostook,2009,3,3.267037381,0.038953143,0.957403095,0.196206452
ME,Maine,Aroostook,2009,4,1.894877033,0.038939067,0.463853167,0.1695781
ME,Maine,Aroostook,2009,5,1.458514803,0.032794885,0.414627869,0.134279131
ME,Maine,Aroostook,2009,6,1.369968233,0.023974233,0.196698433,0.1198957
ME,Maine,Aroostook,2009,7,1.011011935,0.019741226,0.197664903,0.117744274
ME,Maine,Aroostook,2009,8,1.045391484,0.021326452,0.182275177,0.131320613
ME,Maine,Aroostook,2009,9,1.4423925,0.019008467,0.2549784,0.113387233
ME,Maine,Aroostook,2009,10,2.274245774,0.016931258,0.317871129,0.122505403
ME,Maine,Aroostook,2009,11,3.036448467,0.020659567,0.512986067,0.148650217
ME,Maine,Aroostook,2009,12,3.918785875,0.023974,0.377863313,0.166125875
ME,Maine,Aroostook,2010,1,3.381469179,0.031562,0.521487071,0.181613893
ME,Maine,Aroostook,2010,2,2.559081,0.033986607,0.257714679,0.186978357
ME,Maine,Aroostook,2010,3,2.54548971,0.037469613,0.381514532,0.18025679
ME,Maine,Aroostook,2010,4,1.790521733,0.0343106,0.179538833,0.17850985
ME,Maine,Aroostook,2010,5,1.30994471,0.033084677,0.157687113,0.14055821
ME,Maine,Aroostook,2010,6,1.4070788,0.025122267,0.1409517,0.162990933
ME,Maine,Aroostook,2010,7,1.056587333,0.023436467,0.098699467,0.139667767
ME,Maine,Aroostook,2010,8,1.293481933,0.0232965,0.1737958,0.13785205
ME,Maine,Aroostook,2010,10,1.661868,0.019779167,0.170440562,0.122695396
ME,Maine,Aroostook,2010,11,2.705240954,0.021832321,0.209195945,0.148178092
ME,Maine,Aroostook,2010,12,3.540467913,0.024716348,0.246599587,0.175418783
ME,Maine,Aroostook,2011,1,4.106286862,0.028186345,0.539142224,0.196341672
ME,Maine,Aroostook,2011,2,4.534912107,0.034027,0.647107143,0.205049875
ME,Maine,Aroostook,2011,3,2.839495115,0.038636689,0.24752377,0.188294918
ME,Maine,Aroostook,2011,4,1.6136931,0.0386294,0.200499317,0.1767254
ME,Maine,Aroostook,2011,5,0.869275065,0.02764571,0.037954016,0.126153194
ME,Maine,Aroostook,2011,6,1.1646633,0.022605767,0.09083025,0.130340867
ME,Maine,Aroostook,2011,7,1.071808871,0.021559516,0.067537065,0.14238671
ME,Maine,Aroostook,2011,8,1.07812529,0.01979571,0.137180016,0.122836
ME,Maine,Aroostook,2011,9,1.3228033,0.016333467,0.14937635,0.1301221
ME,Maine,Aroostook,2011,10,1.623492742,0.020876355,0.343962806,0.116943968
ME,Maine,Aroostook,2011,11,2.252565333,0.023623267,0.575395133,0.150499433
ME,Maine,Aroostook,2011,12,2.727047387,0.022683194,0.492252903,0.167881661
ME,Maine,Aroostook,2012,1,3.586233548,0.025736548,0.783347242,0.18298921
ME,Maine,Aroostook,2012,2,4.490519552,0.030160862,0.568878328,0.194656483
ME,Maine,Aroostook,2012,3,3.225156581,0.035153484,0.212366903,0.192244565
ME,Maine,Aroostook,2012,4,1.78314192,0.03594296,0.19424072,0.16948076
ME,Maine,Aroostook,2012,5,1.375480032,0.02925429,0.522565194,0.151710968
ME,Maine,Aroostook,2012,6,1.3119605,0.0249728,0.718048317,0.121643
ME,Maine,Aroostook,2012,7,1.183421484,0.023729774,0.793715065,0.140353887
ME,Maine,Aroostook,2012,8,1.3297814,0.02193696,0.45551566,0.16867258
ME,Maine,Aroostook,2012,9,0.811051267,0.020431933,0.424113833,0.14677095
ME,Maine,Aroostook,2012,10,1.517001655,0.019466793,0.294246914,0.140855086
ME,Maine,Aroostook,2012,11,2.238963433,0.020066667,0.51135775,0.157422833
ME,Maine,Aroostook,2012,12,3.16629423,0.025228443,0.505782508,0.183415402
ME,Maine,Aroostook,2013,1,3.366672903,0.030067419,0.745008,0.197365742
ME,Maine,Aroostook,2013,2,3.341725964,0.031667107,0.536782839,0.206783982
ME,Maine,Aroostook,2013,3,2.145181295,0.037806197,0.630071262,0.181966549
ME,Maine,Aroostook,2013,4,1.7833338,0.0385102,0.379940017,0.16588885
ME,Maine,Aroostook,2013,5,1.181774161,0.028690839,0.2275275,0.131881548
ME,Maine,Aroostook,2013,6,0.9759934,0.0236695,0.504513783,0.1209824
ME,Maine,Aroostook,2013,7,1.080645065,0.022952935,0.706727984,0.151271226
ME,Maine,Aroostook,2013,8,1.05583922,0.017759424,0.456821932,0.138030856
ME,Maine,Aroostook,2013,9,1.179882167,0.018860467,0.098266317,0.122142483
ME,Maine,Aroostook,2013,10,1.532554355,0.019102452,0.202629371,0.122090371
ME,Maine,Aroostook,2013,11,2.115171867,0.023817533,0.406898817,0.137356967
ME,Maine,Aroostook,2013,12,3.578750323,0.023788903,0.620854435,0.172041823
ME,Maine,Aroostook,2014,1,3.486658161,0.027582387,0.819384161,0.182224742
ME,Maine,Aroostook,2014,2,4.271872179,0.032089786,0.520652911,0.203244714
ME,Maine,Aroostook,2014,3,3.214055607,0.035461964,0.402694804,0.192289429
ME,Maine,Aroostook,2014,4,2.010669724,0.037297138,0.212505966,0.165982897
ME,Maine,Aroostook,2014,5,1.079172774,0.02991271,0.031138274,0.139925065
ME,Maine,Aroostook,2014,6,0.945847967,0.0234989,0.05382085,0.1293732
ME,Maine,Aroostook,2014,7,0.771987839,0.026953677,0.066938323,0.136937113
ME,Maine,Aroostook,2014,8,0.932448935,0.017808226,0.102555903,0.184221194
ME,Maine,Aroostook,2014,9,0.9790314,0.020683333,0.2105647,0.1373893
ME,Maine,Aroostook,2014,10,1.273529161,0.018693516,0.246367274,0.133605435
ME,Maine,Aroostook,2014,11,1.914042233,0.025270867,0.243186833,0.156128733
ME,Maine,Aroostook,2014,12,2.920587516,0.024915097,0.339882903,0.185884065
ME,Maine,Aroostook,2015,1,3.75986229,0.029534871,0.778220839,0.201115129
ME,Maine,Aroostook,2015,2,3.978832964,0.031610214,0.690606946,0.20452025
ME,Maine,Aroostook,2015,3,3.117580458,0.03810875,0.544780271,0.19176525
ME,Maine,Aroostook,2015,4,1.264359714,0.038174476,0.042408524,0.13773469
ME,Maine,Aroostook,2015,5,1.1445544,0.03418856,0.08688096,0.14634188
ME,Maine,Aroostook,2015,6,0.8788407,0.0245991,0.0256745,0.1564222
