StateCode,year,month,None,D0,D1,D2,D4,D5
MS,2007,9,29.01841463,70.98158537,40.98390244,21.91740854,10.46942073,0.360182927
MS,2007,10,39.31978049,60.68021951,36.2342439,15.51680488,5.671121951,0.075609756
MS,2007,11,45.17597561,54.82402439,10.75493902,0,0,0
MS,2007,12,48.01073171,51.98926829,11.99804878,0,0,0
MS,2008,1,33.51197561,66.48802439,17.22402439,0.831121951,0,0
MS,2008,2,37.23039634,62.76960366,6.315914634,0.568658537,0,0
MS,2008,3,77.41551829,22.58448171,5.213170732,0.144390244,0,0
MS,2008,4,48.11170732,51.88829268,8.840146341,0.028878049,0,0
MS,2008,5,66.01746951,33.98253049,6.043689024,0,0,0
MS,2008,6,75.29381098,24.70618902,2.290152439,0,0,0
MS,2008,7,17.62565854,82.37434146,17.51339024,0,0,0
MS,2008,8,42.99176829,57.00823171,23.77204268,0.672195122,0,0
MS,2008,9,91.55204878,8.44795122,0,0,0,0
MS,2008,10,98.27384146,1.726158537,0,0,0,0
MS,2008,11,93.36786585,6.632134146,0,0,0,0
MS,2008,12,91.39012195,8.609878049,0,0,0,0
MS,2009,1,95.29771341,4.702286585,0,0,0,0
MS,2009,2,90.14237805,9.857621951,1.493140244,0,0,0
MS,2009,3,59.35173171,40.64826829,4.844292683,0,0,0
MS,2009,4,96.7452439,3.254756098,0,0,0,0
MS,2009,5,100,0,0,0,0,0
MS,2009,6,87.09902439,12.90097561,1.044,0,0,0
MS,2009,7,50.02414634,49.97585366,18.18512195,0,0,0
MS,2009,8,73.23768293,26.76231707,6.087073171,0,0,0
MS,2009,9,86.35607317,13.64392683,2.164390244,0,0,0
MS,2009,10,100,0,0,0,0,0
MS,2009,11,100,0,0,0,0,0
MS,2009,12,100,0,0,0,0,0
MS,2010,1,100,0,0,0,0,0
MS,2010,2,100,0,0,0,0,0
MS,2010,3,99.26131707,0.738682927,0,0,0,0
MS,2010,4,74.34670732,25.65329268,0.861463415,0,0,0
MS,2010,5,76.46722561,23.53277439,2.360487805,0,0,0
MS,2010,6,77.49721951,22.50278049,5.946585366,0.359097561,0,0
MS,2010,7,65.02259146,34.97740854,15.57740854,2.552804878,0.194542683,0
MS,2010,8,63.59946341,36.40053659,16.14480488,5.675219512,0.558585366,0
MS,2010,9,40.21823171,59.78176829,27.22868902,4.420060976,0.131463415,0
MS,2010,10,2.433414634,97.56658537,82.86417683,40.85402439,2.712835366,0
MS,2010,11,0.451292683,99.54870732,87.65329268,32.43660976,4.288926829,0
MS,2010,12,9.571006098,90.4289939,57.15801829,14.90765244,0,0
MS,2011,1,8.637560976,91.36243902,54.17448171,10.24844512,0,0
MS,2011,2,12.22067073,87.77932927,61.39625,13.91920732,0,0
MS,2011,3,5.164829268,94.83517073,63.06668293,8.544707317,0.017756098,0
MS,2011,4,27.62939024,72.37060976,31.70984756,8.870518293,0.023140244,0
MS,2011,5,33.68743902,66.31256098,24.25590244,9.024682927,4.236902439,0
MS,2011,6,20.20006098,79.79993902,55.52268293,27.37768293,15.19737805,3.953353659
MS,2011,7,22.92362805,77.07637195,49.19027439,29.07493902,13.84557927,4.136189024
MS,2011,8,32.61165854,67.38834146,34.99797561,10.94314634,0.272146341,1.95E-04
MS,2011,9,90.80088415,9.199115854,2.544878049,0.065121951,0,0
MS,2011,10,80.97695122,19.02304878,2.752042683,0,0,0
MS,2011,11,54.399,45.601,20.19014634,0,0,0
MS,2011,12,60.10463415,39.89536585,15.04634146,0.023536585,0,0
MS,2012,1,81.93304878,18.06695122,12.01556098,0.629707317,0.002195122,0
MS,2012,2,87.79463415,12.20536585,6.494573171,1.467134146,0.001097561,0
MS,2012,3,91.77533537,8.224664634,3.221768293,0,0,0
MS,2012,4,95.07070122,4.92929878,0.513536585,0,0,0
MS,2012,5,72.15339024,27.84660976,3.188512195,0,0,0
MS,2012,6,58.81536585,41.18463415,10.35536585,3.510670732,0,0
MS,2012,7,49.2685122,50.7314878,20.91890244,8.686658537,1.761317073,0
MS,2012,8,65.92265244,34.07734756,15.59896341,8.195731707,2.434512195,0
MS,2012,9,80.19823171,19.80176829,14.1092378,7.917469512,3.271158537,0
MS,2012,10,84.1242439,15.8757561,6.052195122,1.946634146,0,0
MS,2012,11,82.3622561,17.6377439,2.05125,0.10777439,0,0
MS,2012,12,59.88432927,40.11567073,0.340304878,0,0,0
MS,2013,1,83.86943902,16.13056098,0,0,0,0
MS,2013,2,95.01484756,4.985152439,1.377439024,0,0,0
MS,2013,3,99.94170732,0.058292683,0,0,0,0
MS,2013,4,97.72782927,2.272170732,0,0,0,0
MS,2013,5,100,0,0,0,0,0
MS,2013,6,100,0,0,0,0,0
MS,2013,7,77.2542439,22.7457561,1.761682927,0,0,0
MS,2013,8,54.1547561,45.8452439,8.26679878,2.329756098,0,0
MS,2013,9,33.7032622,66.2967378,32.67533537,14.60435976,0.3,0
MS,2013,10,46.08553659,53.91446341,19.42173171,2.944560976,0.09004878,0
MS,2013,11,55.30844512,44.69155488,6.13902439,0,0,0
MS,2013,12,96.301,3.699,0,0,0,0
MS,2014,1,87.84073171,12.15926829,0,0,0,0
MS,2014,2,92.13783537,7.862164634,0.321280488,0,0,0
MS,2014,3,78.71271341,21.28728659,3.876310976,0,0,0
MS,2014,4,76.46634146,23.53365854,8.145804878,0,0,0
MS,2014,5,86.65420732,13.34579268,1.586920732,0,0,0
MS,2014,6,96.88091463,3.119085366,0.27097561,0,0,0
MS,2014,7,99.53326829,0.466731707,0,0,0,0
MS,2014,8,97.23560976,2.764390244,0,0,0,0
MS,2014,9,88.01246341,11.98753659,0.072365854,0,0,0
MS,2014,10,75.74323171,24.25676829,0.173597561,0,0,0
MS,2014,11,61.71256098,38.28743902,11.33396341,0,0,0
MS,2014,12,57.71265854,42.28734146,20.89853659,3.535634146,0,0
MS,2015,1,86.63268293,13.36731707,3.914176829,0,0,0
MS,2015,2,58.36317073,41.63682927,9.702621951,0.501432927,0,0
MS,2015,3,63.61521951,36.38478049,9.915292683,0,0,0
MS,2015,4,86.78012195,13.21987805,1.818170732,0,0,0
MS,2015,5,96.44237805,3.557621951,0,0,0,0
MS,2015,6,91.70734146,8.292658537,0.011365854,0,0,0
MS,2015,7,89.89554878,10.10445122,0.054878049,0,0,0
MS,2015,8,51.59012195,48.40987805,8.120945122,1.467987805,0,0
MS,2015,9,30.10843902,69.89156098,43.55890244,18.43604878,2.393073171,0
MS,2015,10,21.09637195,78.90362805,63.44698171,39.93890244,20.06585366,0
MS,2015,11,69.79417683,30.20582317,4.537469512,0,0,0
MS,2015,12,100,0,0,0,0,0
MS,2016,1,100,0,0,0,0,0
MS,2016,2,100,0,0,0,0,0
MS,2016,3,94.78687805,5.213121951,0,0,0,0
MS,2016,4,100,0,0,0,0,0
MS,2016,5,73.28658537,26.71341463,0,0,0,0
MS,2016,6,29.00844512,70.99155488,17.33621951,0,0,0
MS,2016,7,19.80371951,80.19628049,41.64140244,9.840640244,0.662530488,0
MS,2016,8,45.9632439,54.0367561,30.71860976,14.47221951,0.672536585,0
MS,2016,9,56.42435976,43.57564024,18.05414634,6.607621951,0,0
MS,2016,10,8.489756098,91.5102439,75.79167683,35.75189024,4.531493902,0
MS,2016,11,0,100,99.98743902,57.62195122,26.02463415,0
MT,2000,1,93.63808036,6.361919643,0,0,0,0
MT,2000,2,79.17553571,20.82446429,0,0,0,0
MT,2000,3,75.50258929,24.49741071,0,0,0,0
MT,2000,4,30.97919643,69.02080357,0,0,0,0
MT,2000,5,23.95603571,76.04396429,16.16946429,0,0,0
MT,2000,6,31.1653125,68.8346875,32.17049107,0,0,0
MT,2000,7,28.24379464,71.75620536,44.69977679,0,0,0
MT,2000,8,26.61985714,73.38014286,53.97385714,36.88489286,0.784107143,0
MT,2000,9,20.25107143,79.74892857,61.48575893,48.69080357,6.766696429,0
MT,2000,10,14.20625,85.79375,71.11671429,45.60332143,7.213035714,0
MT,2000,11,29.76575893,70.23424107,52.00267857,21.90486607,2.615401786,0
MT,2000,12,35.00825893,64.99174107,49.0678125,20.893125,2.275535714,0
MT,2001,1,25.40157143,74.59842857,47.5995,22.19785714,1.756857143,0
MT,2001,2,6.589375,93.410625,75.21892857,23.5975,0,0
MT,2001,3,7.113035714,92.88696429,84.18116071,58.99196429,0,0
MT,2001,4,13.18915179,86.81084821,76.34183036,68.53767857,0,0
MT,2001,5,5.5425,94.4575,78.90771429,69.10317857,8.349321429,0
MT,2001,6,16.56415179,83.43584821,73.77714286,54.32580357,10.708125,0
MT,2001,7,22.22842857,77.77157143,71.87107143,35.94782143,7.63575,0
MT,2001,8,22.9021875,77.0978125,69.49732143,51.44946429,18.80482143,0
MT,2001,9,8.157901786,91.84209821,79.36870536,75.43133929,37.27870536,0
MT,2001,10,0.382714286,99.61728571,81.31232143,75.437,47.31042857,0
MT,2001,11,0,100,84.24361607,75.62267857,48.88714286,0
MT,2001,12,0,100,100,84.83348214,48.60191964,0
MT,2002,1,0.009142857,99.99085714,99.43421429,82.40757143,44.86375,0
MT,2002,2,0.014910714,99.98508929,98.07709821,77.64754464,44.41191964,0
MT,2002,3,2.718348214,97.28165179,93.32379464,71.89352679,43.64883929,0
MT,2002,4,6.354964286,93.64503571,88.67753571,72.57096429,46.09092857,1.088892857
MT,2002,5,7.182678571,92.81732143,82.139375,67.45348214,45.88955357,12.00008929
MT,2002,6,10.62330357,89.37669643,66.74705357,49.08214286,27.24142857,2.865401786
MT,2002,7,10.77675,89.22325,72.62582143,52.86717857,26.25778571,0
MT,2002,8,5.510982143,94.48901786,73.66316964,51.23758929,30.17428571,0
MT,2002,9,7.500223214,92.49977679,67.41928571,43.6078125,26.536875,0
MT,2002,10,0.700285714,99.29971429,67.40675,44.03067857,25.94960714,0
MT,2002,11,0,100,80.12745536,57.98919643,26.11575893,0
MT,2002,12,0,100,83.10364286,66.22,28.33989286,0
MT,2003,1,0,100,91.5590625,77.33941964,44.0478125,6.4803125
MT,2003,2,0,100,91.31294643,71.0234375,41.75861607,4.299955357
MT,2003,3,1.6475,98.3525,90.45754464,74.71616071,46.38410714,1.038303571
MT,2003,4,8.959821429,91.04017857,79.51853571,52.76542857,26.93742857,0
MT,2003,5,17.70879464,82.29120536,69.51950893,45.62504464,1.904375,0
MT,2003,6,12.75870536,87.24129464,70.93223214,45.19209821,1.487410714,0
MT,2003,7,13.65992857,86.34007143,77,61.19535714,15.46346429,0.774678571
MT,2003,8,0.479776786,99.52022321,89.72870536,78.44491071,46.0778125,3.074375
MT,2003,9,0,100,94.88928571,81.55657143,65.12814286,11.58764286
MT,2003,10,0,100,100,82.3534375,63.88790179,12.89482143
MT,2003,11,0,100,100,83.71758929,58.10625,13.55433036
MT,2003,12,0,100,99.12317857,81.42810714,46.46789286,13.90117857
MT,2004,1,0,100,91.13803571,69.79178571,42.12973214,10.27544643
MT,2004,2,0,100,87.94428571,69.04357143,42.38660714,6.864285714
MT,2004,3,2.002071429,97.99792857,84.06478571,67.762,40.62553571,5.356678571
MT,2004,4,3.280357143,96.71964286,84.92428571,69.07727679,46.16040179,6.528348214
MT,2004,5,4.9784375,95.0215625,87.92700893,75.04727679,54.88830357,11.138125
MT,2004,6,11.80839286,88.19160714,80.717,64.76546429,36.34582143,4.635321429
MT,2004,7,12.0334375,87.9665625,78.21120536,63.02892857,33.50290179,7.333303571
MT,2004,8,8.507714286,91.49228571,78.55864286,63.56167857,36.76064286,8.515714286
MT,2004,9,14.7846875,85.2153125,72.75584821,56.33388393,32.14272321,5.831919643
MT,2004,10,14.89339286,85.10660714,68.51892857,49.61741071,29.26357143,4.622321429
MT,2004,11,15.17846429,84.82153571,68.3755,47.279,28.03517857,4.397857143
MT,2004,12,12.37357143,87.62642857,72.66973214,51.28058036,27.73053571,4.584732143
MT,2005,1,2.317142857,97.68285714,77.9971875,54.33299107,30.41151786,4.771607143
MT,2005,2,0,100,95.01754464,81.69450893,47.44879464,6.112633929
MT,2005,3,0,100,100,86.81567857,60.519,7.09375
MT,2005,4,0,100,99.87357143,84.16446429,47.4240625,5.139642857
MT,2005,5,0,100,100,67.75885714,19.40553571,0.338892857
MT,2005,6,3.8321875,96.1678125,78.7065625,21.78709821,3.327857143,0
MT,2005,7,12.49839286,87.50160714,58.48879464,16.45049107,0,0
MT,2005,8,6.044214286,93.95578571,50.33996429,17.11414286,0,0
MT,2005,9,6.084955357,93.91504464,43.78495536,14.59736607,0,0
MT,2005,10,17.8084375,82.1915625,34.49549107,5.962723214,0,0
MT,2005,11,40.44382143,59.55617857,20.55864286,0.430928571,0,0
MT,2005,12,69.56098214,30.43901786,9.6934375,0,0,0
MT,2006,1,67.07507143,32.92492857,9.495678571,0,0,0
MT,2006,2,73.03973214,26.96026786,8.264464286,0,0,0
MT,2006,3,75.13357143,24.86642857,2.910714286,0,0,0
MT,2006,4,83.82294643,16.17705357,0.016607143,0,0,0
MT,2006,5,82.85417857,17.14582143,3.664,0,0,0
MT,2006,6,87.82022321,12.17977679,5.440758929,0.52375,0,0
MT,2006,7,33.94486607,66.05513393,32.69459821,4.341785714,0.750714286,0
MT,2006,8,0.004821429,99.99517857,81.88532143,35.57232143,3.785714286,0
MT,2006,9,0,100,94.89785714,49.10375,4.716383929,0
MT,2006,10,0.026714286,99.97328571,97.67414286,51.57121429,2.725642857,0
MT,2006,11,6.9984375,93.0015625,63.99580357,19.94482143,2.209821429,0
MT,2006,12,14.445625,85.554375,45.46892857,9.863258929,1.939107143,0
MT,2007,1,17.57346429,82.42653571,41.02792857,13.21807143,2.348178571,0
MT,2007,2,33.21933036,66.78066964,41.55808036,19.276875,2.521741071,0
MT,2007,3,39.61723214,60.38276786,34.14933036,9.658928571,0.787053571,0
MT,2007,4,31.07888393,68.92111607,30.94964286,1.581383929,0,0
MT,2007,5,45.20025,54.79975,17.10425,0.008642857,0,0
MT,2007,6,72.64388393,27.35611607,1.637410714,0,0,0
MT,2007,7,45.15185714,54.84814286,32.28692857,6.681357143,0,0
MT,2007,8,5.214866071,94.78513393,76.39174107,52.78848214,11.21803571,0
MT,2007,9,3.790580357,96.20941964,89.70227679,55.98196429,13.21674107,0
MT,2007,10,5.070428571,94.92957143,78.22446429,41.29903571,10.19371429,0
MT,2007,11,14.36839286,85.63160714,66.01508929,31.016875,2.465714286,0
MT,2007,12,7.667767857,92.33223214,65.79839286,25.11348214,0,0
MT,2008,1,1.930464286,98.06953571,74.33417857,27.646,0,0
MT,2008,2,12.21491071,87.78508929,59.65459821,13.83174107,0,0
MT,2008,3,22.380625,77.619375,51.66424107,11.55299107,0,0
MT,2008,4,18.91753571,81.08246429,58.19678571,20.68246429,0.008357143,0
MT,2008,5,32.6609375,67.3390625,46.45419643,10.91754464,0.020892857,0
MT,2008,6,66.09776786,33.90223214,7.128928571,1.143883929,0,0
MT,2008,7,48.46678571,51.53321429,8.699928571,3.462035714,0.93475,0
MT,2008,8,5.606071429,94.39392857,15.91589286,11.48821429,3.901205357,0
MT,2008,9,25.54478571,74.45521429,13.95260714,7.1385,2.354857143,0
MT,2008,10,59.46508929,40.53491071,7.194419643,3.156830357,0.549464286,0
MT,2008,11,57.69102679,42.30897321,7.632142857,1.096607143,0,0
MT,2008,12,48.21271429,51.78728571,8.545107143,0,0,0
MT,2009,1,72.08303571,27.91696429,5.0153125,0,0,0
MT,2009,2,63.633125,36.366875,6.111785714,0,0,0
MT,2009,3,56.76428571,43.23571429,4.089964286,0,0,0
MT,2009,4,62.6621875,37.3378125,1.939285714,0,0,0
MT,2009,5,91.168125,8.831875,1.238482143,0,0,0
MT,2009,6,56.90696429,43.09303571,3.093892857,0.621392857,0,0
MT,2009,7,48.44875,51.55125,14.23790179,2.642008929,0,0
MT,2009,8,76.82700893,23.17299107,4.815401786,1.27125,0,0
MT,2009,9,82.75675,17.24325,3.180214286,0.849964286,0,0
MT,2009,10,74.8259375,25.1740625,1.496785714,0,0,0
MT,2009,11,88.22308036,11.77691964,0,0,0,0
MT,2009,12,61.33457143,38.66542857,0,0,0,0
MT,2010,1,62.42026786,37.57973214,8.166339286,0,0,0
MT,2010,2,48.67290179,51.32709821,15.29125,0.597008929,0,0
MT,2010,3,42.54260714,57.45739286,28.53860714,3.240642857,0,0
MT,2010,4,26.80339286,73.19660714,29.65955357,3.700178571,0,0
MT,2010,5,51.98526786,48.01473214,24.9728125,4.398303571,0,0
MT,2010,6,74.501,25.499,8.430428571,1.953,0,0
MT,2010,7,93.68321429,6.316785714,0,0,0,0
MT,2010,8,95.19689286,4.803107143,0,0,0,0
MT,2010,9,98.05111607,1.948883929,0,0,0,0
MT,2010,10,99.48611607,0.513883929,0,0,0,0
MT,2010,11,99.65885714,0.341142857,0,0,0,0
MT,2010,12,100,0,0,0,0,0
MT,2011,1,100,0,0,0,0,0
MT,2011,2,100,0,0,0,0,0
MT,2011,3,100,0,0,0,0,0
MT,2011,4,100,0,0,0,0,0
MT,2011,5,100,0,0,0,0,0
MT,2011,6,100,0,0,0,0,0
MT,2011,7,100,0,0,0,0,0
MT,2011,8,100,0,0,0,0,0
MT,2011,9,86.16107143,13.83892857,0,0,0,0
MT,2011,10,84.33736607,15.66263393,0,0,0,0
MT,2011,11,95.85842857,4.141571429,0,0,0,0
MT,2011,12,94.71473214,5.285267857,0,0,0,0
MT,2012,1,89.93010714,10.06989286,0,0,0,0
MT,2012,2,84.74241071,15.25758929,0,0,0,0
MT,2012,3,85.47272321,14.52727679,0,0,0,0
MT,2012,4,77.08553571,22.91446429,0,0,0,0
MT,2012,5,83.32585714,16.67414286,0,0,0,0
MT,2012,6,69.55544643,30.44455357,4.629642857,0,0,0
MT,2012,7,35.49164286,64.50835714,33.78896429,11.43082143,0,0
MT,2012,8,22.3596875,77.6403125,41.19808036,16.60339286,0,0
MT,2012,9,18.86491071,81.13508929,60.50267857,29.23205357,5.058660714,0
MT,2012,10,12.16478571,87.83521429,62.60707143,35.52885714,8.869785714,0
MT,2012,11,39.43428571,60.56571429,40.70263393,22.53151786,5.565580357,0
MT,2012,12,50.51727679,49.48272321,33.81446429,18.41388393,5.589821429,0
MT,2013,1,49.00857143,50.99142857,33.92957143,18.58285714,7.131535714,0
MT,2013,2,56.28566964,43.71433036,30.66933036,17.8359375,4.883883929,0
MT,2013,3,55.94825893,44.05174107,30.53955357,18.69758929,4.062544643,0
MT,2013,4,53.23160714,46.76839286,32.5855,15.62946429,2.987357143,0
MT,2013,5,51.95808036,48.04191964,33.66183036,15.8334375,2.847633929,0
MT,2013,6,62.97089286,37.02910714,16.89022321,5.46875,2.025178571,0
MT,2013,7,58.72714286,41.27285714,22.18225,5.512321429,2.49875,0
MT,2013,8,54.25142857,45.74857143,28.54839286,6.235178571,2.49875,0
MT,2013,9,56.16428571,43.83571429,23.81205357,6.778482143,1.662232143,0
MT,2013,10,84.36503571,15.63496429,2.183678571,0.652857143,0,0
MT,2013,11,84.96366071,15.03633929,1.676785714,0.652857143,0,0
MT,2013,12,85.02192857,14.97807143,1.677142857,0.130571429,0,0
MT,2014,1,82.23267857,17.76732143,1.700625,0,0,0
MT,2014,2,87.63723214,12.36276786,0.846428571,0,0,0
MT,2014,3,99.3053125,0.6946875,1.79E-04,0,0,0
MT,2014,4,99.30567857,0.694321429,1.79E-04,0,0,0
MT,2014,5,99.30517857,0.694821429,1.79E-04,0,0,0
MT,2014,6,99.05522321,0.944776786,0.003392857,0,0,0
MT,2014,7,94.68292857,5.317071429,0.004464286,0,0,0
MT,2014,8,82.89165179,17.10834821,0.448616071,0,0,0
MT,2014,9,90.741,9.259,0.590892857,0,0,0
MT,2014,10,93.613125,6.386875,0.360401786,0,0,0
MT,2014,11,99.3721875,0.6278125,0.001160714,0,0,0
MT,2014,12,99.45142857,0.548571429,0.001071429,0,0,0
MT,2015,1,98.73357143,1.266428571,5.36E-04,0,0,0
MT,2015,2,97.76299107,2.237008929,0,0,0,0
MT,2015,3,96.84389286,3.156107143,0,0,0,0
MT,2015,4,90.72741071,9.272589286,1.459464286,0,0,0
MT,2015,5,71.51223214,28.48776786,1.845446429,0,0,0
MT,2015,6,55.4895,44.5105,15.50807143,3.635642857,0,0
MT,2015,7,32.53223214,67.46776786,41.4378125,28.40410714,14.58607143,0
MT,2015,8,36.64486607,63.35513393,38.13375,27.26160714,16.14642857,0
MT,2015,9,31.10664286,68.89335714,40.58910714,31.41596429,19.5235,0
MT,2015,10,43.66665179,56.33334821,36.85955357,30.45696429,17.8725,0
MT,2015,11,45.88669643,54.11330357,35.35473214,28.03133929,6.478526786,0
MT,2015,12,46.39346429,53.60653571,34.13778571,26.13921429,4.195178571,0
MT,2016,1,47.44683036,52.55316964,32.83754464,17.381875,3.619464286,0
MT,2016,2,48.3453125,51.6546875,29.2034375,11.51857143,1.809732143,0
MT,2016,3,47.61985714,52.38014286,15.78378571,4.735428571,0,0
MT,2016,4,67.34821429,32.65178571,9.003526786,1.601607143,0,0
MT,2016,5,75.27546429,24.72453571,8.623285714,0,0,0
MT,2016,6,68.80120536,31.19879464,8.877142857,0.053035714,0,0
MT,2016,7,60.69883929,39.30116071,12.61147321,0.588258929,0.183660714,0
MT,2016,8,41.77207143,58.22792857,28.30196429,7.662392857,0.363857143,0
MT,2016,9,44.53508929,55.46491071,29.435625,7.230491071,0.294330357,0
MT,2016,10,69.6625,30.3375,14.24732143,1.7396875,0,0
MT,2016,11,79.06892857,20.93107143,8.579642857,0.263928571,0,0
NC,2000,1,58.716625,41.283375,15.436525,0,0,0
NC,2000,2,85.12456,14.87544,3.09412,0,0,0
NC,2000,3,59.476125,40.523875,24.2633,0,0,0
NC,2000,4,73.360425,26.639575,5.010475,0,0,0
NC,2000,5,77.6609,22.3391,1.9606,0,0,0
NC,2000,6,51.99555,48.00445,27.76915,9.2761,0,0
NC,2000,7,45.12035,54.87965,42.712775,27.769675,6.536975,0
NC,2000,8,59.59514,40.40486,27.66426,12.59508,0.01434,0
NC,2000,9,73.274075,26.725925,10.9208,1.300325,0,0
NC,2000,10,57.04642,42.95358,30.04782,18.78426,9.99252,0
NC,2000,11,22.245775,77.754225,51.30295,39.141275,25.294625,0.67095
NC,2000,12,37.947275,62.052725,43.99905,33.56535,8.48245,0
NC,2001,1,34.71208,65.28792,40.04066,31.31072,10.11638,0
NC,2001,2,4.262,95.738,66.661825,50.16265,27.872525,0
NC,2001,3,1.4225,98.5775,71.20255,51.8831,29.2422,0
NC,2001,4,4.616575,95.383425,52.8854,38.729325,9.8404,0
NC,2001,5,5.58382,94.41618,59.88164,44.98356,22.87158,0
NC,2001,6,43.894275,56.105725,44.322125,35.3535,21.389175,0
NC,2001,7,55.77312,44.22688,22.90006,10.04024,4.08202,0
NC,2001,8,70.017775,29.982225,12.964175,5.1701,0,0
NC,2001,9,70.30455,29.69545,7.859925,2.34915,0,0
NC,2001,10,37.43328,62.56672,28.23706,0.01376,0,0
NC,2001,11,0,100,96.7464,66.440675,0,0
NC,2001,12,0,100,99.8813,90.377675,5.970675,0
NC,2002,1,0.33382,99.66618,98.3369,72.74556,0.0052,0
NC,2002,2,1.663525,98.336475,91.42845,56.3357,1.7516,0
NC,2002,3,0,100,98.197,82.142525,18.41995,0
NC,2002,4,0.38668,99.61332,87.11896,49.89992,19.23402,0
NC,2002,5,0.27595,99.72405,81.421075,55.277775,24.439375,0
NC,2002,6,0.00475,99.99525,90.5515,61.996175,35.811025,8.845725
NC,2002,7,0,100,99.82248,76.74192,49.76592,22.27112
NC,2002,8,0,100,97.54745,80.81645,54.893675,31.9576
NC,2002,9,3.4372,96.5628,86.58035,61.4968,41.449825,13.7215
NC,2002,10,9.51188,90.48812,71.02394,52.76506,28.51298,8.64604
NC,2002,11,42.236425,57.763575,25.7013,9.055575,0,0
NC,2002,12,63.08382,36.91618,3.67558,0,0,0
NC,2003,1,80.170725,19.829275,0,0,0,0
NC,2003,2,71.622775,28.377225,0,0,0,0
NC,2003,3,83.447225,16.552775,0,0,0,0
NC,2003,4,100,0,0,0,0,0
NC,2003,5,100,0,0,0,0,0
NC,2003,6,100,0,0,0,0,0
NC,2003,7,100,0,0,0,0,0
NC,2003,8,100,0,0,0,0,0
NC,2003,9,100,0,0,0,0,0
NC,2003,10,100,0,0,0,0,0
NC,2003,11,100,0,0,0,0,0
NC,2003,12,100,0,0,0,0,0
NC,2004,1,100,0,0,0,0,0
NC,2004,2,100,0,0,0,0,0
NC,2004,3,92.953,7.047,0,0,0,0
NC,2004,4,51.26235,48.73765,0.091125,0,0,0
NC,2004,5,80.9095,19.0905,1.14985,0.016,0,0
NC,2004,6,75.31268,24.68732,3.07416,0.5398,0,0
NC,2004,7,94.71525,5.28475,0,0,0,0
NC,2004,8,96.91748,3.08252,0,0,0,0
NC,2004,9,100,0,0,0,0,0
NC,2004,10,100,0,0,0,0,0
NC,2004,11,100,0,0,0,0,0
NC,2004,12,100,0,0,0,0,0
NC,2005,1,100,0,0,0,0,0
NC,2005,2,99.7058,0.2942,0,0,0,0
NC,2005,3,75.06562,24.93438,0,0,0,0
NC,2005,4,100,0,0,0,0,0
NC,2005,5,88.58606,11.41394,0,0,0,0
NC,2005,6,83.287375,16.712625,0,0,0,0
NC,2005,7,91.5407,8.4593,0.715675,0,0,0
NC,2005,8,98.05658,1.94342,0,0,0,0
NC,2005,9,40.672075,59.327925,12.598,0,0,0
NC,2005,10,53.275,46.725,21.725425,5.062025,0,0
NC,2005,11,35.83994,64.16006,21.10226,6.99882,0,0
NC,2005,12,70.358075,29.641925,3.61675,0,0,0
NC,2006,1,79.7003,20.2997,0,0,0,0
NC,2006,2,47.136275,52.863725,12.3244,0,0,0
NC,2006,3,0.1172,99.8828,37.34755,3.128825,0,0
NC,2006,4,0.467975,99.532025,64.0352,17.58495,0,0
NC,2006,5,22.40936,77.59064,49.67422,2.69432,0,0
NC,2006,6,39.830075,60.169925,36.760225,5.33855,0,0
NC,2006,7,64.130125,35.869875,12.3557,0,0,0
NC,2006,8,46.2735,53.7265,19.74906,0,0,0
NC,2006,9,70.462325,29.537675,2.930375,0,0,0
NC,2006,10,94.12576,5.87424,0.38666,0,0,0
NC,2006,11,99.6448,0.3552,0,0,0,0
NC,2006,12,99.0017,0.9983,0,0,0,0
NC,2007,1,98.82326,1.17674,0,0,0,0
NC,2007,2,84.4733,15.5267,2.938675,0,0,0
NC,2007,3,25.78655,74.21345,10.67735,0,0,0
NC,2007,4,36.5693,63.4307,16.7052,0.9016,0,0
NC,2007,5,20.80444,79.19556,46.00392,9.00276,1.38148,0
NC,2007,6,8.091875,91.908125,52.44465,16.795875,5.631275,0
NC,2007,7,0.47518,99.52482,73.86558,14.01476,3.86652,0
NC,2007,8,0,100,94.629225,57.56635,20.567275,5.3021
NC,2007,9,0,100,100,93.537575,71.29885,6.0104
NC,2007,10,0,100,100,91.56858,72.03756,40.91586
NC,2007,11,0,100,100,89.6108,60.27045,33.587075
NC,2007,12,0,100,100,99.839725,80.64755,63.639525
NC,2008,1,0,100,100,99.99992,81.03262,50.35246
NC,2008,2,0,100,99.713175,97.072025,77.241175,43.65735
NC,2008,3,0,100,92.2812,76.340175,39.781325,6.519125
NC,2008,4,5.01772,94.98228,72.5967,45.53126,11.24406,0
NC,2008,5,22.14515,77.85485,51.644275,30.87595,11.6541,0
NC,2008,6,8.257625,91.742375,76.308775,46.1912,27.493175,2.5581
NC,2008,7,0.00296,99.99704,88.56758,47.43202,33.25796,10.57848
NC,2008,8,0.9245,99.0755,79.527425,47.812125,33.691,12.66715
NC,2008,9,16.22882,83.77118,65.7718,33.008,14.41098,0.04762
NC,2008,10,33.380925,66.619075,53.1047,25.87605,12.522175,0.06605
NC,2008,11,32.6396,67.3604,45.781,22.4005,12.6158,5.61405
NC,2008,12,52.6367,47.3633,28.66084,14.63504,8.31024,3.77492
NC,2009,1,69.236775,30.763225,21.484775,6.485075,0.019725,0
